TV Series,Utterances,dialog_ids,uttr_ids,seasons,episodes,start_times,end_times,sentiment,emotion,intensity,emotion2,intensity2,emotion3,intensity3
HIMYM,she will hate my guts if she knows that i blabbed,462,14,4,11,00:10:25:129,00:10:28:155,Negative ,sadness,3,fear,2,,
HIMYM,"oh, i love that briefcase, but i can't afford it. you were right, ted",462,15,4,11,00:10:28:266,00:10:33:897,positive,joy,2,sadness,3,,
HIMYM,i certainly was. - see? she didn't get the briefcase,462,16,4,11,00:10:34:871,00:10:38:739,positive,joy,1,acceptance,3,,
HIMYM,that's responsible,462,17,4,11,00:10:38:842,00:10:40:399,positive,joy,1,acceptance,2,,
HIMYM,and there's almost no way she had sex with anyone in there,462,18,4,11,00:10:40:509,00:10:44:001,Negative ,sadness,2,disgust,1,,
HIMYM,turning over a new leaf,462,19,4,11,00:10:44:113,00:10:46:274,positive,joy,1,acceptance,2,,
HIMYM,how you're so devoted and connected,463,0,4,13,00:00:59:417,00:01:01:851,positive,joy,2,acceptance,3,,
HIMYM,"i look at you guys, and that's all i want in the whole world",463,1,4,13,00:01:01:953,00:01:05:548,positive,joy,2,acceptance,3,,
HIMYM,"ted, there's two college girls outside, and they look easy!",463,2,4,13,00:01:05:657,00:01:08:148,positive,joy,2,acceptance,3,,
HIMYM,"so, arizona",463,3,4,13,00:01:11:130,00:01:12:256,neutral,neutral,,,,,
HIMYM,"you know, i've always wanted to see what an arizona driver's license looks like",463,4,4,13,00:01:12:365,00:01:15:801,positive,joy,1,acceptance,2,,
HIMYM,"i already ran that play, bro. they're 21. we're good",463,5,4,13,00:01:15:902,00:01:17:699,positive,joy,1,disgust,2,,
HIMYM,"thank god. so, what brings you guys to town?",463,6,4,13,00:01:17:803,00:01:20:328,positive,surprise,2,joy,3,,
HIMYM,our band's got a gig,463,7,4,13,00:01:20:439,00:01:21:838,positive,joy,2,acceptance,3,,
HIMYM,"you're in a band? hey, maybe we can come see you play",463,8,4,13,00:01:21:941,00:01:24:672,positive,surprise,3,joy,2,,
HIMYM,excuse us for a sec,463,9,4,13,00:01:24:778,00:01:26:575,Negative ,sadness,1,disgust,2,,
HIMYM,"ted, what the hell is the matter with you?",463,10,4,13,00:01:27:915,00:01:29:507,Negative ,surprise,2,anger,3,,
HIMYM,we're not gonna go see them play. - why not?,463,11,4,13,00:01:29:616,00:01:32:176,Negative ,surprise,2,disgust,2,,
HIMYM,"if we see them play, we're no better than the bleach-blonde bimbos",463,12,4,13,00:01:32:286,00:01:35:653,Negative ,anger,1,disgust,2,,
HIMYM,who flash their boobs at a van halen concert,463,13,4,13,00:01:35:756,00:01:38:317,Negative ,anger,1,disgust,2,,
HIMYM,"yeah, but don't those girls get to have sex with van halen after the show?",463,14,4,13,00:01:38:426,00:01:41:520,Negative ,surprise,2,disgust,1,,
HIMYM,"if you want to have sex with van halen, do it on your own time, ted",463,15,4,13,00:01:41:629,00:01:44:689,positive,acceptance,1,anger,1,,
HIMYM,"we are not the ""maybe we can come see you play"" guys",463,16,4,13,00:01:44:799,00:01:47:427,Negative ,anger,2,disgust,1,,
HIMYM,"we're the other guys,",463,17,4,13,00:01:47:535,00:01:48:524,Negative ,anger,1,acceptance,2,,
HIMYM,the older guys who never showed up and whose approval they now crave,463,18,4,13,00:01:48:636,00:01:53:301,Negative ,anger,1,acceptance,1,,
HIMYM,"so, we're their dads? - exactly",463,19,4,13,00:01:54:209,00:01:57:042,Negative ,surprise,2,disgust,1,,
HIMYM,"yes, now you're talking. - what?",464,0,4,14,00:11:53:465,00:11:55:399,Negative ,disgust,2,anger,1,,
HIMYM,i'm about to be deported. i'll try anything,464,1,4,14,00:11:55:500,00:11:58:162,Negative ,anger,3,disgust,2,,
HIMYM,"okay, we better get started. there's a lot to shoot,",464,2,4,14,00:11:58:270,00:12:00:431,positive,joy,1,acceptance,3,,
HIMYM,and i don't think i can use any of the footage i already have of you,464,3,4,14,00:12:00:538,00:12:03:098,Negative ,sadness,2,disgust,1,,
HIMYM,what footage do you already have of me?,464,4,4,14,00:12:03:208,00:12:06:041,Negative ,surprise,3,sadness,1,,
HIMYM,let's just get started,464,5,4,14,00:12:06:144,00:12:08:135,positive,joy,3,acceptance,3,,
HIMYM,"sweetie, are you still upset about the dancer's hip jokes?",464,6,4,14,00:12:09:981,00:12:14:884,Negative ,sadness,3,disgust,2,,
HIMYM,no,464,7,4,14,00:12:14:986,00:12:16:509,Negative ,sadness,2,disgust,1,,
HIMYM,we were just kidding. we all know it's a basketball injury,464,8,4,14,00:12:16:620,00:12:19:783,positive,joy,2,sadness,1,,
HIMYM,"yeah, no, totally",464,9,4,14,00:12:19:890,00:12:21:619,positive,joy,1,sadness,1,,
HIMYM,"lily, i have something i need to tell you. - what is it?",464,10,4,14,00:12:24:595,00:12:28:429,Negative ,sadness,2,fear,1,,
HIMYM,i dance more than you know,464,11,4,14,00:12:29:633,00:12:31:794,Negative ,sadness,1,fear,1,,
HIMYM,"what? - i dance, more than you know",464,12,4,14,00:12:33:203,00:12:38:402,Negative ,surprise,3,disgust,1,,
HIMYM,i don't know how to respond to that,464,13,4,14,00:12:41:144,00:12:43:704,Negative ,sadness,2,disgust,1,,
HIMYM,"so, robin, what does being a reporter mean to you?",464,14,4,14,00:12:44:414,00:12:49:283,neutral,neutral,,,,,
HIMYM,"well, ever since i was a little kid... - cut!",464,15,4,14,00:12:50:286,00:12:53:255,neutral,neutral,,,,,
HIMYM,"robin, you're getting bogged down in specifics",464,16,4,14,00:12:54:123,00:12:56:250,Negative ,anger,2,disgust,1,,
HIMYM,"i need you to just say vague, confident-sounding buzzwords,",464,17,4,14,00:12:56:359,00:13:00:728,Negative ,anger,1,disgust,3,,
HIMYM,"like synergy and dynamism. you can make up a word, like linkativity",464,18,4,14,00:13:00:830,00:13:06:199,positive,joy,1,acceptance,3,,
HIMYM,how will sounding like an idiot get me hired anywhere?,464,19,4,14,00:13:06:301,00:13:09:600,Negative ,anger,2,disgust,1,,
HIMYM,"grandma and grandpa are gonna be here in half an hour,",465,0,4,15,00:07:40:638,00:07:42:333,Negative ,anger,2,disgust,3,,
HIMYM,and you're still butchering my words,465,1,4,15,00:07:42:440,00:07:44:374,Negative ,anger,2,disgust,3,,
HIMYM,"looks like i'm gonna have to write, direct and star in this thing",465,2,4,15,00:07:44:809,00:07:47:471,Negative ,anger,2,disgust,3,,
HIMYM,give me your elf hat. go sit,465,3,4,15,00:07:47:612,00:07:49:580,Negative ,anger,2,disgust,3,,
HIMYM,i always secretly wanted to be an actor,465,4,4,15,00:07:50:448,00:07:52:848,neutral,neutral,,,,,
HIMYM,"it's one of those life dreams that just slipped away, i guess",465,5,4,15,00:07:52:950,00:07:55:544,neutral,neutral,,,,,
HIMYM,"listen, if you want, i could give you some tips on acting",465,6,4,15,00:07:55:653,00:07:58:451,neutral,neutral,,,,,
HIMYM,really? oh! - i'd love to,465,7,4,15,00:07:58:589,00:08:00:580,positive,surprise,2,joy,3,,
HIMYM,"okay, acting rule number one, don't be afraid to",465,8,4,15,00:08:00:691,00:08:04:923,neutral,neutral,,,,,
HIMYM,at least someone's still excited about acting,465,9,4,15,00:08:05:029,00:08:07:497,Negative ,sadness,2,disgust,1,,
HIMYM,i miss that,465,10,4,15,00:08:08:065,00:08:09:225,Negative ,sadness,2,disgust,1,,
HIMYM,"so, you don't like playing barney's son?",465,11,4,15,00:08:09:867,00:08:11:664,Negative ,surprise,2,sadness,1,,
HIMYM,i hate it. but what can i do?,465,12,4,15,00:08:11:769,00:08:14:135,Negative ,sadness,2,disgust,3,,
HIMYM,"the phone just ain't ringing. - yeah, i know what you mean",465,13,4,15,00:08:14:605,00:08:17:267,Negative ,sadness,2,disgust,3,,
HIMYM,i'm a newscaster,465,14,4,15,00:08:17:408,00:08:18:807,neutral,neutral,,,,,
HIMYM,but i just had to take a job hosting a local morning show,465,15,4,15,00:08:18:943,00:08:21:434,neutral,neutral,,,,,
HIMYM,that airs at 4:30 in the morning,465,16,4,15,00:08:21:546,00:08:23:946,neutral,neutral,,,,,
HIMYM,"i just thought i'd be so much further along by this point, you know?",465,17,4,15,00:08:25:082,00:08:28:210,Negative ,sadness,2,disgust,3,,
HIMYM,i'm almost 30,465,18,4,15,00:08:28:386,00:08:29:580,Negative ,sadness,2,disgust,3,,
HIMYM,"come on, you still look great",465,19,4,15,00:08:29:720,00:08:31:915,positive,joy,1,acceptance,3,,
HIMYM,"but without this project, i'm probably out of a job",466,0,4,18,00:05:41:122,00:05:43:989,Negative ,sadness,3,disgust,1,,
HIMYM,"right. um, it's funny that you mention the project,",466,1,4,18,00:05:44:092,00:05:46:583,positive,joy,1,fear,1,,
HIMYM,because... - you're nailing it,466,2,4,18,00:05:46:694,00:05:48:321,positive,joy,1,acceptance,3,,
HIMYM,"keep up the good work, buddy",466,3,4,18,00:05:48:429,00:05:49:657,positive,joy,2,acceptance,3,,
HIMYM,your hair and teeth look fantastic today. you're shining like a diamond!,466,4,4,18,00:05:49:764,00:05:54:133,positive,joy,1,acceptance,3,,
HIMYM,thank you. i needed that,466,5,4,18,00:05:55:937,00:05:58:133,positive,joy,2,acceptance,3,,
HIMYM,"all right, i'm going to head upstairs and keep working",466,6,4,18,00:05:58:874,00:06:00:808,positive,joy,1,acceptance,3,,
HIMYM,i've got to find a way to introduce some wood into bilson's dark atrium,466,7,4,18,00:06:00:910,00:06:04:676,positive,joy,1,disgust,1,,
HIMYM,i think you know what i meant,466,8,4,18,00:06:05:514,00:06:07:482,neutral,neutral,,,,,
HIMYM,"what was that? - i... i have a thought, okay?",466,9,4,18,00:06:10:152,00:06:13:246,Negative ,surprise,3,sadness,1,,
HIMYM,"we're paying ted's firm for two more months of design work, no matter what,",466,10,4,18,00:06:13:355,00:06:16:348,neutral,neutral,,,,,
HIMYM,so couldn't we just let him keep working and not tell him?,466,11,4,18,00:06:16:459,00:06:20:259,Negative ,sadness,2,fear,1,,
HIMYM,he's had a rough year. let's let the guy be happy a little while longer,466,12,4,18,00:06:20:363,00:06:24:026,Negative ,sadness,2,fear,1,,
HIMYM,"marshall, what you're suggesting is an elaborate, long-term lie",466,13,4,18,00:06:24:134,00:06:28:161,Negative ,sadness,2,disgust,3,,
HIMYM,that requires tremendous commitment,466,14,4,18,00:06:28:271,00:06:30:398,Negative ,sadness,2,disgust,1,,
HIMYM,a nice guy like you can't pull that off,466,15,4,18,00:06:30:507,00:06:33:203,Negative ,sadness,2,disgust,3,,
HIMYM,sure i can. - lie to me right now,466,16,4,18,00:06:33:310,00:06:35:939,Negative ,sadness,1,anger,2,,
HIMYM,okay. i have a spaceship,466,17,4,18,00:06:36:047,00:06:38:413,neutral,neutral,,,,,
HIMYM,"what kind of fuel powers your spaceship? - okay, i don't have a spaceship",466,18,4,18,00:06:38:516,00:06:41:644,Negative ,sadness,2,disgust,1,,
HIMYM,"no! stand your ground. if someone questions you,",466,19,4,18,00:06:41:752,00:06:45:415,Negative ,sadness,2,disgust,2,,
HIMYM,hey. - hey,467,0,4,19,00:12:02:264,00:12:03:663,positive,joy,1,acceptance,1,,
HIMYM,"what the hell happened to you? - oh, i just had a very minor",467,1,4,19,00:12:04:066,00:12:07:332,Negative ,surprise,2,disgust,3,,
HIMYM,blew-out-my-knee-and-it-hurts-like-hell incident,467,2,4,19,00:12:07:437,00:12:09:997,Negative ,sadness,2,disgust,1,,
HIMYM,how'd you blow out your knee?,467,3,4,19,00:12:10:107,00:12:11:096,Negative ,surprise,3,disgust,1,,
HIMYM,"we ""helped someone move out of a sixth-floor walk-up",467,4,4,19,00:12:11:208,00:12:14:075,neutral,neutral,,,,,
HIMYM,"""in exchange for pizza and beer. """,467,5,4,19,00:12:14:177,00:12:15:805,neutral,neutral,,,,,
HIMYM,or we helped someone rob a sixth-floor walk-up,467,6,4,19,00:12:15:980,00:12:18:312,neutral,neutral,,,,,
HIMYM,they were in a big hurry and left all the pictures behind,467,7,4,19,00:12:18:416,00:12:22:011,neutral,neutral,,,,,
HIMYM,whatevs. it counts,467,8,4,19,00:12:22:120,00:12:23:553,neutral,neutral,,,,,
HIMYM,"now i am off to ""dye my hair a funny color,""",467,9,4,19,00:12:24:423,00:12:27:688,neutral,neutral,,,,,
HIMYM,"and then we are going to ""go to a rave. "" - mmm-hmm",467,10,4,19,00:12:27:793,00:12:30:159,neutral,neutral,,,,,
HIMYM,ooh! 4:00! supper time,467,11,4,19,00:12:31:430,00:12:33:729,positive,joy,1,acceptance,3,,
HIMYM,"okay. so, your dad was tough on you",467,12,4,19,00:12:34:367,00:12:36:995,Negative ,sadness,2,disgust,3,,
HIMYM,"that stinks, but you don't have to be like him",467,13,4,19,00:12:37:103,00:12:39:697,Negative ,sadness,3,disgust,3,,
HIMYM,you can learn from his mistakes,467,14,4,19,00:12:39:806,00:12:41:831,Negative ,sadness,1,acceptance,3,,
HIMYM,"mistakes? lily, scoreboard",467,15,4,19,00:12:41:942,00:12:44:672,Negative ,surprise,3,disgust,1,,
HIMYM,"the guy nailed it, okay? he taught me how to be a winner",467,16,4,19,00:12:44:845,00:12:47:405,positive,joy,1,anger,1,,
HIMYM,"that's what i'm teaching these kids. and, for that matter,",467,17,4,19,00:12:47:515,00:12:50:643,positive,joy,1,acceptance,2,,
HIMYM,that's what i'm gonna teach our kids someday,467,18,4,19,00:12:50:752,00:12:52:583,positive,joy,1,acceptance,2,,
HIMYM,"okay, that's it. this is not how we're gonna raise our kids!",467,19,4,19,00:12:52:687,00:12:56:384,Negative ,anger,2,disgust,3,,
HIMYM,okay. here's what happened,468,0,4,21,00:17:01:294,00:17:03:353,Negative ,sadness,3,disgust,1,,
HIMYM,so i'm at the,468,1,4,21,00:17:04:497,00:17:05:464,neutral,neutral,,,,,
HIMYM,"<i>and then i proceeded to waste a half hour of those bastards'lives,</i>",468,2,4,21,00:17:05:565,00:17:08:625,neutral,neutral,,,,,
HIMYM,<i>telling them about this dream i had</i>,468,3,4,21,00:17:08:734,00:17:10:201,neutral,neutral,,,,,
HIMYM,<i>where i ate dinner with my top five favorite architects throughout history.</i>,468,4,4,21,00:17:10:303,00:17:14:034,neutral,neutral,,,,,
HIMYM,"and then, at the end of the meal,",468,5,4,21,00:17:14:140,00:17:15:903,neutral,neutral,,,,,
HIMYM,"frank gehry slides the check over to i.m. pei, and he says,",468,6,4,21,00:17:16:008,00:17:19:307,neutral,neutral,,,,,
HIMYM,"""buddy, tonight, your name is i.m. paying. """,468,7,4,21,00:17:19:412,00:17:23:041,positive,joy,1,acceptance,2,,
HIMYM,buckminster fuller almost did a spit take,468,8,4,21,00:17:24:250,00:17:27:083,positive,joy,1,disgust,2,,
HIMYM,and then i woke up,468,9,4,21,00:17:29:088,00:17:30:783,Negative ,sadness,1,disgust,2,,
HIMYM,"so, that's it?",468,10,4,21,00:17:32:358,00:17:33:848,Negative ,surprise,3,disgust,2,,
HIMYM,no other dreams? nothing confusing or erotic?,468,11,4,21,00:17:33:960,00:17:39:125,Negative ,surprise,3,disgust,2,,
HIMYM,no,468,12,4,21,00:17:39:866,00:17:40:890,Negative ,sadness,2,disgust,1,,
HIMYM,"okay, how about this? ted, you know how, at some point in the future,",468,13,4,21,00:17:41:901,00:17:44:927,positive,joy,1,acceptance,1,,
HIMYM,machines will rise up against us? - sure,468,14,4,21,00:17:45:037,00:17:46:868,Negative ,sadness,1,disgust,2,,
HIMYM,"okay. so the machines, they've killed everybody,",468,15,4,21,00:17:46:973,00:17:50:306,Negative ,sadness,1,disgust,3,,
HIMYM,"and all that's left is you,",468,16,4,21,00:17:50:610,00:17:52:908,positive,joy,1,acceptance,3,,
HIMYM,"me,",468,17,4,21,00:17:54:280,00:17:55:269,positive,joy,1,acceptance,3,,
HIMYM,and barney,468,18,4,21,00:17:56:048,00:17:57:379,positive,joy,1,acceptance,2,,
HIMYM,"which one of us would you, like,",468,19,4,21,00:17:58:084,00:18:00:382,neutral,neutral,,,,,
HIMYM,"i mean, i grappled with it. i was up nights. and not for the good reason",469,0,4,23,00:02:41:532,00:02:45:832,positive,joy,1,anger,1,,
HIMYM,"well, sometimes for the good reason",469,1,4,23,00:02:45:937,00:02:48:030,positive,joy,1,acceptance,2,,
HIMYM,"i mean, stella and i hadn't seen each other in five years,",469,2,4,23,00:02:48:139,00:02:50:164,Negative ,sadness,2,disgust,1,,
HIMYM,"so, as you can imagine, the beginning, it was just fast and furious",469,3,4,23,00:02:50:274,00:02:54:301,positive,joy,1,acceptance,2,,
HIMYM,"lamps breaking, furniture moving",469,4,4,23,00:02:54:412,00:02:56:243,neutral,neutral,,,,,
HIMYM,"you see this bald patch? - yeah, tony",469,5,4,23,00:02:56:347,00:02:58:406,neutral,neutral,,,,,
HIMYM,"anyway, we moved on",469,6,4,23,00:02:58:516,00:03:00:245,neutral,neutral,,,,,
HIMYM,"me, lucy, stella, we were gonna move to la",469,7,4,23,00:03:00:351,00:03:03:218,neutral,neutral,,,,,
HIMYM,i was gonna become a screenwriter,469,8,4,23,00:03:03:321,00:03:05:414,neutral,neutral,,,,,
HIMYM,"then we bumped into you, and you just looked so sad",469,9,4,23,00:03:05:523,00:03:10:085,neutral,neutral,,,,,
HIMYM,sad? no. i,469,10,4,23,00:03:10:661,00:03:12:093,Negative ,sadness,2,surprise,1,,
HIMYM,i think what you're calling sad was actually a jovial nonchalance,469,11,4,23,00:03:12:195,00:03:16:188,positive,joy,1,acceptance,2,,
HIMYM,"ted, you looked awful, okay?",469,12,4,23,00:03:16:299,00:03:18:062,Negative ,sadness,2,disgust,3,,
HIMYM,like a little dachshund puppy with a bad back,469,13,4,23,00:03:18:168,00:03:20:329,Negative ,sadness,2,disgust,3,,
HIMYM,that's got to pull itself around on a cart,469,14,4,23,00:03:20:437,00:03:22:371,Negative ,sadness,2,disgust,3,,
HIMYM,why are you here?,469,15,4,23,00:03:22:472,00:03:23:530,Negative ,surprise,2,anger,3,,
HIMYM,"look, ted, i know i can come across pretty tough,",469,16,4,23,00:03:23:640,00:03:27:872,Negative ,sadness,2,disgust,2,,
HIMYM,but i can't bear to have hurt someone the way i hurt you,469,17,4,23,00:03:27:978,00:03:30:776,Negative ,sadness,2,disgust,3,,
HIMYM,i think fate put me on that corner to make this right,469,18,4,23,00:03:30:881,00:03:34:044,Negative ,sadness,2,acceptance,3,,
HIMYM,"obviously, i can't fill that giant crater that stella left in your heart",469,19,4,23,00:03:34:151,00:03:38:178,Negative ,sadness,2,disgust,3,,
HIMYM,"were you there? yeah, i got you, buddy",470,0,5,1,00:17:17:940,00:17:19:852,positive,surprise,3,acceptance,3,,
HIMYM,"they still haven't had the talk, huh?",470,1,5,1,00:17:19:852,00:17:22:099,Negative ,sadness,3,disgust,1,,
HIMYM,i think i know how to speed things up,470,2,5,1,00:17:22:971,00:17:25:955,positive,joy,1,acceptance,3,,
HIMYM,"oh, not cool!",470,3,5,1,00:17:29:779,00:17:31:858,Negative ,anger,2,disgust,3,,
HIMYM,"pancakes, fresh bacon",470,4,5,1,00:17:33:971,00:17:36:488,positive,joy,1,acceptance,3,,
HIMYM,it is so yummy,470,5,5,1,00:17:36:488,00:17:39:740,positive,joy,3,acceptance,3,,
HIMYM,"uh, dude, i'm starving. let's",470,6,5,1,00:17:39:740,00:17:42:189,Negative ,anger,2,disgust,3,,
HIMYM,let's just have the stupid talk,470,7,5,1,00:17:42:189,00:17:43:932,Negative ,sadness,2,disgust,3,,
HIMYM,come on. fine,470,8,5,1,00:17:43:932,00:17:45:375,positive,anger,2,acceptance,3,,
HIMYM,"but,",470,9,5,1,00:17:45:375,00:17:46:951,Negative ,sadness,2,disgust,1,,
HIMYM,how do these this even work?,470,10,5,1,00:17:46:951,00:17:48:494,Negative ,sadness,1,disgust,3,,
HIMYM,what do we say?,470,11,5,1,00:17:48:494,00:17:49:601,Negative ,anger,2,disgust,3,,
HIMYM,huh,470,12,5,1,00:17:52:787,00:17:53:793,Negative ,anger,1,disgust,3,,
HIMYM,where do you see this relationship going?,470,13,5,1,00:17:56:612,00:17:57:618,Negative ,anger,1,disgust,3,,
HIMYM,"oh, my god, that sounds so cheesy",470,14,5,1,00:17:57:618,00:17:59:930,Negative ,anger,3,disgust,3,,
HIMYM,"i know, right?",470,15,5,1,00:17:59:930,00:18:01:205,Negative ,sadness,1,disgust,2,,
HIMYM,"totally. but, um,",470,16,5,1,00:18:01:205,00:18:03:386,Negative ,sadness,1,disgust,2,,
HIMYM,where... where do you see this relationship going?,470,17,5,1,00:18:03:386,00:18:06:939,positive,surprise,1,acceptance,1,,
HIMYM,i don't know,470,18,5,1,00:18:06:939,00:18:09:423,Negative ,sadness,1,acceptance,1,,
HIMYM,"i mean,",470,19,5,1,00:18:09:423,00:18:11:099,Negative ,sadness,1,acceptance,1,,
HIMYM,we should've cleared it out for you much sooner,471,0,5,3,00:03:25:205,00:03:26:810,Negative ,sadness,1,disgust,1,,
